OMS_SKU,OMS_Inventory,Buffer_Stock,Amazon_Inventory,FBA_InTransit,Myntra_Other_Inventory,Flipkart_Inventory,Marketplace_Total,Total_Inventory,Manual_InTransit,Not_In_Inventory_Qty,Sold_Units,Return_Units,Net_Units,Return_Overlay_Units,Ship_Units_150d,Lead_Time_Days,PO_Block_Reason,Eff_Days,Eff_Days_Inventory,Inv_Coverage_Days,Recent_ADS,Flat30_ADS,LY_Sold_Units,LY_Net_Units,LY_ADS,Seasonal_Month_ADS,ADS,Gross_PO_Qty,PO_Pipeline_Total,PO_Qty_Ordered,Pending_Cutting,Balance_to_Dispatch,Days_Left,SKU_Sheet_Status,SKU_Sheet_Closed,Lead_Time_From_Status_Sheet,PO_Confirmed_Raise_Pipeline,PO_Raised_Yesterday,PO_Raised_Today,PO_Last_Raised_Qty,PO_Raised_On_View_Date,PO_Last_Raised_Date,PO_Pipeline_Effective,PO_Qty,Stockout_Flag,Priority,Parent_SKU,Cutting_Ratio,Projected_Running_Days,Post_PO_Cover_Days_Capped,Suggest_Close_SKU,Bundle_Size,Cutting_Source,Cut_From_Siblings,PO_Cutting_Note,Oct-Dec 2024,Jan-Mar 2025,Apr-Jun 2025,Jul-Sep 2025,Oct-Dec 2025,Jan-Mar 2026,Apr-Jun 2026,Jul-Sep 2026
1949YKPINK-XXL,2.0,2.0,5.0,0.0,0.0,0.0,5.0,7.0,0,0,16,4.0,12,0,111,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,7.0,7,28,2.286,0.5,0.0,0.0,0.0,0.0,0.533,0,109,0,90,19,13.1,High selling,False,True,0,0,0,0,0,,109,0,,🔄 In Pipeline,1949YKPINK,0.0,217.6,217.6,,,,,,0,0,0,0,3,77,52,3
1950YKGREY-L,14.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,0.0,0,0,9,45,,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,999.0,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1950YKGREY,0.0,999.0,999.0,,,,,,0,0,0,0,0,2,7,0
1950YKGREY-M,14.0,3.0,1.0,0.0,0.0,0.0,1.0,15.0,0,0,4,0.0,4,0,10,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.143,0.133,0.0,0.0,0.0,0.0,0.143,0,0,0,0,0,104.9,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1950YKGREY,0.0,104.9,104.9,,,,,,0,0,0,0,1,3,6,1
1950YKGREY-S,21.0,2.0,1.0,0.0,0.0,0.0,1.0,22.0,0,0,1,0.0,1,0,4,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,0.0,0.0,0.0,0.0,0.036,0,0,0,0,0,611.1,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1950YKGREY,0.0,611.1,611.1,,,,,,0,0,0,0,0,1,3,0
1950YKGREY-XL,23.0,3.0,2.0,0.0,0.0,0.0,2.0,25.0,0,0,1,0.0,1,0,8,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,0.0,0.0,0.0,0.0,0.036,0,0,0,0,0,694.4,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1950YKGREY,0.0,694.4,694.4,,,,,,0,0,0,0,0,3,6,0
1950YKGREY-XXL,16.0,2.0,7.0,0.0,0.0,0.0,7.0,23.0,0,0,10,0.0,10,0,25,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.357,0.3,0.0,0.0,0.0,0.0,0.333,0,0,0,0,0,69.1,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1950YKGREY,0.0,69.1,69.1,Strong seller vs other sizes — keep in depth.,,,,,0,0,0,0,0,3,21,2
1953YKGREY-L,48.0,5.0,5.0,0.0,0.0,0.0,5.0,53.0,0,0,7,0.0,7,0,23,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.25,0.2,0.0,0.0,0.0,0.0,0.233,0,0,0,0,0,227.5,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1953YKGREY,0.0,227.5,227.5,,,,,,0,0,0,0,4,5,20,1
1953YKGREY-M,39.0,7.0,13.0,0.0,0.0,0.0,13.0,52.0,0,0,5,0.0,5,0,33,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.179,0.167,0.0,0.0,0.0,0.0,0.179,0,0,0,0,0,290.5,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1953YKGREY,0.0,290.5,290.5,,,,,,0,0,0,0,3,10,21,2
1953YKGREY-S,19.0,4.0,6.0,0.0,0.0,0.0,6.0,25.0,0,0,5,0.0,5,0,16,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.179,0.167,0.0,0.0,0.0,0.0,0.179,0,0,0,0,0,139.7,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1953YKGREY,0.0,139.7,139.7,,,,,,0,0,0,0,2,6,10,1
1953YKGREY-XL,45.0,6.0,10.0,0.0,0.0,0.0,10.0,55.0,0,0,10,0.0,10,0,36,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.357,0.333,0.0,0.0,0.0,0.0,0.333,0,0,0,0,0,165.2,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1953YKGREY,0.0,165.2,165.2,,,,,,0,0,0,0,4,7,29,3
1953YKGREY-XS,16.0,4.0,2.0,0.0,0.0,0.0,2.0,18.0,0,0,3,0.0,3,0,6,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.107,0.1,0.0,0.0,0.0,0.0,0.107,0,0,0,0,0,168.2,New SKU,False,True,0,0,0,0,0,,0,0,,⚪ OK,1953YKGREY,0.0,168.2,168.2,,,,,,0,0,0,0,1,0,4,2
1954YKBLUE-L,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,2,0,22,45,Only 1 size in parent SKU has demand — recommend altering this SKU to another size before raising PO,2.0,2,28,1.0,0.067,0.0,0.0,0.0,0.0,1.0,0,14,0,10,4,1.0,High selling,False,True,0,0,0,0,0,,14,0,,🔄 In Pipeline,1954YKBLUE,0.0,15.0,15.0,Strong seller vs other sizes — keep in depth.,,,,,0,0,0,0,0,32,5,0
1954YKBLUE-M,5.0,5.0,8.0,0.0,0.0,0.0,8.0,13.0,0,0,1,1.0,0,0,20,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,0.0,0.0,0.0,0.0,0.036,0,11,0,10,1,361.1,High selling,False,True,0,0,0,0,0,,11,0,,🔄 In Pipeline,1954YKBLUE,0.0,666.7,666.7,,,,,,0,0,0,0,0,22,9,0
1954YKBLUE-S,4.0,4.0,2.0,0.0,0.0,0.0,2.0,6.0,0,0,1,0.0,1,0,20,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,0.0,0.0,0.0,0.0,0.036,0,30,0,25,5,166.7,High selling,False,True,0,0,0,0,0,,30,0,,🔄 In Pipeline,1954YKBLUE,0.0,1000.0,1000.0,,,,,,0,0,0,0,0,16,11,0
1954YKBLUE-XS,13.0,4.0,4.0,0.0,0.0,0.0,4.0,17.0,0,0,3,0.0,3,0,9,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.107,0.1,0.0,0.0,0.0,0.0,0.107,0,1,0,0,1,158.9,High selling,False,True,0,0,0,0,0,,1,0,,🔄 In Pipeline,1954YKBLUE,0.0,168.2,168.2,,,,,,0,0,0,0,1,6,5,0
1955YKTEAL-3XL,14.0,6.0,5.0,0.0,0.0,0.0,5.0,19.0,0,0,5,2.0,3,0,24,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.179,0.133,0.0,0.0,0.0,0.0,0.179,0,15,0,15,0,106.1,High selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,1955YKTEAL,0.0,189.9,189.9,,,,,,0,0,0,0,12,16,13,1
1955YKTEAL-4XL,7.0,4.0,12.0,0.0,0.0,0.0,12.0,19.0,0,0,2,0.0,2,0,35,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,0.0,0.0,0.0,0.0,0.071,0,60,0,60,0,267.6,High selling,False,True,0,0,0,0,0,,60,0,,🔄 In Pipeline,1955YKTEAL,0.0,1112.7,1112.7,,,,,,0,0,0,0,11,30,17,0
1955YKTEAL-5XL,3.0,3.0,7.0,0.0,0.0,0.0,7.0,10.0,0,0,5,0.0,5,0,55,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.179,0.167,0.0,0.0,0.0,0.0,0.179,0,28,0,28,0,55.9,High selling,False,True,0,0,0,0,0,,28,0,,🔄 In Pipeline,1955YKTEAL,0.0,212.3,212.3,,,,,,0,0,0,0,21,29,36,4
1955YKTEAL-6XL,3.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,0,1,3,0.0,3,0,28,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,7.0,7,28,0.429,0.1,0.0,0.0,0.0,0.0,0.429,0,51,0,50,1,11.7,High selling,False,True,0,0,0,0,0,,51,0,,🔄 In Pipeline,1955YKTEAL,0.0,130.5,130.5,,,,,,0,0,0,0,12,21,19,0
