OMS_SKU,2026-07-30
1782YKDMUSTARD-4XL,43
1782YKDMUSTARD-5XL,41
1782YKDMUSTARD-6XL,18
1782YKDMUSTARD-7XL,19
1782YKDMUSTARD-8XL,4
1782YKDMUSTARD-L,47
1782YKDMUSTARD-M,43
1782YKDMUSTARD-S,18
1782YKDMUSTARD-XL,44
1782YKDMUSTARD-XS,1
1782YKDMUSTARD-XXL,46
1784YKDPINK-3XL,98
1784YKDPINK-4XL,35
1784YKDPINK-5XL,64
1784YKDPINK-L,94
1784YKDPINK-M,110
1784YKDPINK-S,109
1784YKDPINK-XL,140
1784YKDPINK-XXL,79
1785YKRED-3XL,84
1785YKRED-4XL,95
1785YKRED-5XL,53
1785YKRED-6XL,31
1785YKRED-7XL,59
1785YKRED-8XL,30
1785YKRED-L,66
1785YKRED-M,26
1785YKRED-S,53
1785YKRED-XL,89
1785YKRED-XXL,98
1786YKDBLUE-3XL,1
1786YKDBLUE-4XL,0
1786YKDBLUE-5XL,0
1786YKDBLUE-L,22
1786YKDBLUE-M,25
1786YKDBLUE-S,12
1786YKDBLUE-XL,17
1786YKDBLUE-XXL,12
1788YKDPINK-3XL,0
1788YKDPINK-4XL,0
1788YKDPINK-5XL,0
1788YKDPINK-L,11
1788YKDPINK-M,25
1788YKDPINK-S,15
1788YKDPINK-XL,5
1788YKDPINK-XXL,2
1789YKDLAVENDER-3XL,0
1789YKDLAVENDER-4XL,0
1789YKDLAVENDER-5XL,0
1789YKDLAVENDER-L,2
1789YKDLAVENDER-M,13
1789YKDLAVENDER-S,21
1789YKDLAVENDER-XL,0
1789YKDLAVENDER-XXL,9
178YK294YELLOW-3XL,0
178YK294YELLOW-4XL,0
178YK294YELLOW-5XL,0
178YK294YELLOW-L,0
178YK294YELLOW-M,0
178YK294YELLOW-S,0
178YK294YELLOW-XL,0
178YK294YELLOW-XXL,0
1790YKDGREY-3XL,32
1790YKDGREY-4XL,42
1790YKDGREY-5XL,30
1790YKDGREY-L,40
1790YKDGREY-M,52
1790YKDGREY-S,2
1790YKDGREY-XL,38
1790YKDGREY-XXL,34
1793YKDLAVENDER-3XL,6
1793YKDLAVENDER-4XL,18
1793YKDLAVENDER-5XL,8
1793YKDLAVENDER-XXL,35
1795YKDBLACK-L,5
1795YKDBLACK-M,1
1795YKDBLACK-S,3
1795YKDBLACK-XL,7
1795YKDBLACK-XS,14
1796YKBLACK-3XL,3
1796YKBLACK-4XL,2
1796YKBLACK-5XL,0
1796YKBLACK-XXL,12
1797YKBROWN-3XL,13
1797YKBROWN-4XL,11
1797YKBROWN-5XL,10
1797YKBROWN-L,1
1797YKBROWN-M,22
1797YKBROWN-S,24
1797YKBROWN-XL,4
1797YKBROWN-XXL,11
1798YKBLACK-3XL,8
1798YKBLACK-4XL,17
1798YKBLACK-5XL,30
1798YKBLACK-L,4
1798YKBLACK-M,19
1798YKBLACK-S,17
1798YKBLACK-XL,13
1798YKBLACK-XXL,7
179YK295MULTI-3XL,142
179YK295MULTI-4XL,157
179YK295MULTI-5XL,76
179YK295MULTI-6XL,72
179YK295MULTI-7XL,82
179YK295MULTI-8XL,52
179YK295MULTI-L,129
179YK295MULTI-M,72
179YK295MULTI-S,55
179YK295MULTI-XL,52
179YK295MULTI-XS,30
179YK295MULTI-XXL,100
1800YKDBLUE-3XL,54
1800YKDBLUE-4XL,78
1800YKDBLUE-5XL,45
1800YKDBLUE-L,44
1800YKDBLUE-M,36
1800YKDBLUE-S,24
1800YKDBLUE-XL,34
1800YKDBLUE-XXL,40
1803YKBLUE-L,1
1803YKBLUE-M,0
1803YKBLUE-S,4
1803YKBLUE-XL,0
1803YKBLUE-XS,1
1806YKPINK-3XL,4
1806YKPINK-4XL,19
1806YKPINK-5XL,0
1806YKPINK-L,0
1806YKPINK-M,2
1806YKPINK-S,15
1806YKPINK-XL,1
1806YKPINK-XS,0
1806YKPINK-XXL,3
1808YKDGREEN-L,0
1808YKDGREEN-M,2
1808YKDGREEN-S,1
1808YKDGREEN-XL,0
1808YKDGREEN-XXL,0
1809YKDYELLOW-3XL,5
1809YKDYELLOW-4XL,4
1809YKDYELLOW-5XL,9
1809YKDYELLOW-6XL,7
1809YKDYELLOW-7XL,8
1809YKDYELLOW-8XL,11
1809YKDYELLOW-L,4
1809YKDYELLOW-M,8
1809YKDYELLOW-S,38
1809YKDYELLOW-XL,1
1809YKDYELLOW-XS,17
1809YKDYELLOW-XXL,3
180YK296BLUE-S,0
1812YKGREEN-L,0
1812YKGREEN-M,0
1812YKGREEN-S,0
1812YKGREEN-XL,0
1812YKGREEN-XS,0
1812YKGREEN-XXL,0
1813YKMULTI-L,0
1813YKMULTI-M,0
1813YKMULTI-S,0
1813YKMULTI-XL,0
1813YKMULTI-XXL,0
1815YKBLACK-3XL,89
1815YKBLACK-4XL,66
1815YKBLACK-5XL,70
1815YKBLACK-6XL,15
1815YKBLACK-7XL,24
1815YKBLACK-8XL,21
1815YKBLACK-L,32
1815YKBLACK-M,41
1815YKBLACK-S,32
1815YKBLACK-XL,30
1815YKBLACK-XS,23
1815YKBLACK-XXL,68
1817YKPURPLE-3XL,24
1817YKPURPLE-4XL,64
1817YKPURPLE-5XL,83
1817YKPURPLE-6XL,24
1817YKPURPLE-7XL,23
1817YKPURPLE-8XL,8
1817YKPURPLE-L,90
1817YKPURPLE-M,89
1817YKPURPLE-S,27
1817YKPURPLE-XL,66
1817YKPURPLE-XXL,40
1819YKNAVY-3XL,35
1819YKNAVY-4XL,46
1819YKNAVY-5XL,19
1819YKNAVY-L,2
1819YKNAVY-M,46
1819YKNAVY-S,19
1819YKNAVY-XL,19
1819YKNAVY-XXL,30
181YK297YELLOW-L,0
181YK297YELLOW-M,0
181YK297YELLOW-S,0
181YK297YELLOW-XXL,0
1820YKGREY-3XL,0
1820YKGREY-4XL,0
1820YKGREY-5XL,1
1820YKGREY-6XL,0
1820YKGREY-L,0
1820YKGREY-M,0
1820YKGREY-XL,0
1820YKGREY-XXL,0
1821YKMULTI-L,0
1821YKMULTI-M,2
1821YKMULTI-XL,0
1821YKMULTI-XXL,0
1822YKYELLOW-3XL,0
1822YKYELLOW-4XL,0
1822YKYELLOW-5XL,0
1822YKYELLOW-6XL,1
1822YKYELLOW-L,6
1822YKYELLOW-M,7
1822YKYELLOW-XL,0
1822YKYELLOW-XXL,5
1823YKRED-L,0
1823YKRED-M,0
1823YKRED-XL,0
1823YKRED-XXL,0
1824YKMULTI-L,0
1824YKMULTI-M,0
1824YKMULTI-XL,0
1824YKMULTI-XXL,1
1825YKGREY-L,1
1825YKGREY-M,4
1825YKGREY-XL,0
1825YKGREY-XXL,0
1826YKMULTI-L,0
1826YKMULTI-M,0
1826YKMULTI-XL,0
1826YKMULTI-XXL,0
1827YKPINK-3XL,1
1827YKPINK-4XL,0
1827YKPINK-5XL,2
1827YKPINK-6XL,1
1827YKPINK-7XL,0
1827YKPINK-L,0
1827YKPINK-M,0
1827YKPINK-XL,2
1827YKPINK-XXL,0
1828YKBLUE-3XL,1
1828YKBLUE-4XL,0
1828YKBLUE-5XL,1
1828YKBLUE-6XL,0
1828YKBLUE-L,6
1828YKBLUE-M,5
1828YKBLUE-XL,2
1828YKBLUE-XXL,2
1829YKORANGE-L,1
1829YKORANGE-M,2
1829YKORANGE-XL,0
1829YKORANGE-XXL,0
182YK305MUSTARD-3XL,0
182YK305MUSTARD-4XL,0
182YK305MUSTARD-5XL,0
182YK305MUSTARD-L,0
182YK305MUSTARD-M,1
182YK305MUSTARD-S,3
182YK305MUSTARD-XL,0
182YK305MUSTARD-XXL,0
1830YKRED-L,0
1830YKRED-M,0
1830YKRED-XL,0
1830YKRED-XXL,0
1831YKRED-L,3
1831YKRED-M,6
1831YKRED-XL,4
1831YKRED-XXL,2
1832YKGREEN-L,0
1832YKGREEN-M,3
1832YKGREEN-XL,0
1832YKGREEN-XXL,0
1834YKPINK-L,33
1834YKPINK-M,29
1834YKPINK-S,33
1834YKPINK-XS,28
1836YKORANGE-3XL,3
1836YKORANGE-4XL,0
1836YKORANGE-5XL,0
1836YKORANGE-L,17
1836YKORANGE-M,12
1836YKORANGE-S,2
1836YKORANGE-XL,1
1836YKORANGE-XXL,22
1841YKBLACK-L,1
1841YKBLACK-M,1
1841YKBLACK-S,1
1841YKBLACK-XL,0
1841YKBLACK-XS,36
1843YKOFFWHITE-L,30
1843YKOFFWHITE-M,46
1843YKOFFWHITE-S,42
1843YKOFFWHITE-XL,5
1843YKOFFWHITE-XS,53
1844YKMULTI-L,2
1844YKMULTI-M,4
1844YKMULTI-S,11
1844YKMULTI-XL,1
1844YKMULTI-XS,24
1846YKWHITE-L,50
1846YKWHITE-M,60
1846YKWHITE-S,45
1846YKWHITE-XL,15
1846YKWHITE-XS,62
1849YKMULTI-L,0
1849YKMULTI-M,2
1849YKMULTI-S,14
1849YKMULTI-XL,1
1849YKMULTI-XXL,1
184YK300BLACK-M,1
184YK300BLACK-S,1
184YK300BLACK-XL,0
1851YKBROWN-L,0
1851YKBROWN-M,0
1851YKBROWN-S,1
1851YKBROWN-XL,0
1852YKGREY-L,56
1852YKGREY-M,59
1852YKGREY-S,64
1852YKGREY-XL,19
1852YKGREY-XS,65
1853YKBLUE-3XL,0
1853YKBLUE-4XL,0
1853YKBLUE-5XL,0
1853YKBLUE-6XL,0
1854YKYELLOW-L,1
1854YKYELLOW-M,0
1854YKYELLOW-XL,0
1854YKYELLOW-XXL,0
1855YKPINK-L,1
1855YKPINK-M,1
1855YKPINK-XL,2
1855YKPINK-XXL,1
1856YKPEACH-3XL,0
1856YKPEACH-4XL,0
1856YKPEACH-5XL,0
1856YKPEACH-6XL,0
1856YKPEACH-L,0
1856YKPEACH-M,0
1856YKPEACH-XL,0
1856YKPEACH-XXL,0
1857YKGREEN-3XL,1
1857YKGREEN-4XL,2
1857YKGREEN-5XL,1
1857YKGREEN-6XL,0
1857YKGREEN-L,1
1857YKGREEN-M,4
1857YKGREEN-XL,0
1857YKGREEN-XXL,2
1858YKBLUE-L,1
1858YKBLUE-M,3
1858YKBLUE-XL,1
1858YKBLUE-XXL,2
1859YKPINK-3XL,0
1859YKPINK-4XL,0
1859YKPINK-5XL,0
1859YKPINK-6XL,0
1859YKPINK-L,0
185YK302BLUE-3XL,17
185YK302BLUE-4XL,22
185YK302BLUE-5XL,7
185YK302BLUE-6XL,10
185YK302BLUE-7XL,24
185YK302BLUE-8XL,27
185YK302BLUE-L,4
185YK302BLUE-M,11
185YK302BLUE-S,43
185YK302BLUE-XL,18
185YK302BLUE-XS,15
185YK302BLUE-XXL,29
1860YKGREEN-L,1
1860YKGREEN-M,2
1860YKGREEN-XL,0
1860YKGREEN-XXL,0
1861YKPINK-3XL,0
1861YKPINK-4XL,0
1861YKPINK-5XL,0
1861YKPINK-6XL,0
1862YKLAVENDER-L,67
1862YKLAVENDER-M,71
1862YKLAVENDER-S,28
1862YKLAVENDER-XL,64
1862YKLAVENDER-XXL,75
1863YKMAROON-L,3
1863YKMAROON-M,7
1863YKMAROON-S,69
1863YKMAROON-XL,9
1863YKMAROON-XXL,36
1865YKSKYBLUE-L,0
1865YKSKYBLUE-M,0
1865YKSKYBLUE-S,3
1865YKSKYBLUE-XL,0
1865YKSKYBLUE-XXL,0
1866YKGREEN-L,0
1866YKGREEN-M,0
1866YKGREEN-S,28
1866YKGREEN-XL,0
1866YKGREEN-XXL,1
1867YKRED-L,12
1867YKRED-M,20
1867YKRED-S,19
1867YKRED-XL,0
1867YKRED-XXL,9
1868YKBROWN-L,1
1868YKBROWN-M,2
1868YKBROWN-S,1
1868YKBROWN-XL,0
1868YKBROWN-XXL,1
1869YKNAVYBLUE-L,0
1869YKNAVYBLUE-M,2
1869YKNAVYBLUE-S,2
1869YKNAVYBLUE-XL,0
1869YKNAVYBLUE-XXL,0
186YK303YELLOW-3XL,0
186YK303YELLOW-L,0
186YK303YELLOW-M,0
186YK303YELLOW-XL,0
186YK303YELLOW-XXL,1
1870YKBLUE-L,0
1870YKBLUE-M,1
1870YKBLUE-S,1
1870YKBLUE-XL,0
1870YKBLUE-XXL,0
1871YKBLUE-L,0
1871YKBLUE-M,6
1871YKBLUE-S,12
1871YKBLUE-XL,0
1871YKBLUE-XXL,1
1873YKSKYBLUE-F,13
1874YKMUSTARD-3XL,0
1874YKMUSTARD-4XL,0
1874YKMUSTARD-5XL,0
1874YKMUSTARD-L,0
1874YKMUSTARD-M,5
1874YKMUSTARD-S,1
1874YKMUSTARD-XL,0
1874YKMUSTARD-XXL,0
1875YKDWHITE-3XL,0
1875YKDWHITE-4XL,0
1875YKDWHITE-5XL,0
1875YKDWHITE-6XL,0
1875YKDWHITE-7XL,0
1875YKDWHITE-8XL,1
1875YKDWHITE-L,0
1875YKDWHITE-M,1
1875YKDWHITE-S,3
1875YKDWHITE-XL,0
1875YKDWHITE-XXL,0
1875YKMAROON-6XL,3
1875YKMAROON-7XL,5
1875YKMAROON-8XL,5
1875YKMAROON-XXL,4
1876YKMAROON-L,49
1876YKMAROON-M,46
1876YKMAROON-S,21
1876YKMAROON-XL,43
1876YKMAROON-XXL,41
1877YKSKYBLUE-L,26
1877YKSKYBLUE-M,27
1877YKSKYBLUE-S,38
1877YKSKYBLUE-XL,16
1877YKSKYBLUE-XXL,22
1878YKPINK-3XL,36
1878YKPINK-4XL,7
1878YKPINK-5XL,0
1878YKPINK-XXL,43
1879YKSKYBLUE-3XL,42
1879YKSKYBLUE-4XL,21
1879YKSKYBLUE-5XL,8
1879YKSKYBLUE-XXL,50
187YK304PINK-L,1
187YK304PINK-M,0
187YK304PINK-S,1
1881YKMAROON-3XL,2
1881YKMAROON-4XL,0
1881YKMAROON-5XL,1
1881YKMAROON-6XL,6
1881YKMAROON-7XL,5
1881YKMAROON-8XL,9
1881YKMAROON-L,17
1881YKMAROON-M,42
1881YKMAROON-S,45
1881YKMAROON-XL,1
1881YKMAROON-XXL,1
1882YKBROWN-3XL,5
1882YKBROWN-4XL,2
1882YKBROWN-5XL,0
1882YKBROWN-L,7
1882YKBROWN-M,0
1882YKBROWN-S,3
1882YKBROWN-XL,2
1882YKBROWN-XXL,4
1883YKPURPLE-3XL,118
1883YKPURPLE-4XL,90
1883YKPURPLE-5XL,134
1883YKPURPLE-6XL,62
1883YKPURPLE-7XL,53
1883YKPURPLE-8XL,72
1883YKPURPLE-L,73
1883YKPURPLE-M,37
1883YKPURPLE-S,58
1883YKPURPLE-XL,96
1883YKPURPLE-XXL,99
1885YKPISTAGREEN-3XL,0
1885YKPISTAGREEN-4XL,6
1885YKPISTAGREEN-5XL,3
1885YKPISTAGREEN-6XL,5
1885YKPISTAGREEN-L,8
1885YKPISTAGREEN-M,19
1885YKPISTAGREEN-S,1
1885YKPISTAGREEN-XL,1
1885YKPISTAGREEN-XS,0
1885YKPISTAGREEN-XXL,3
1886YKLAVENDER-3XL,8
1886YKLAVENDER-4XL,1
1886YKLAVENDER-5XL,6
1886YKLAVENDER-6XL,1
1886YKLAVENDER-7XL,2
1886YKLAVENDER-8XL,0
1886YKLAVENDER-L,13
1886YKLAVENDER-M,35
1886YKLAVENDER-S,12
1886YKLAVENDER-XL,3
1886YKLAVENDER-XS,8
1886YKLAVENDER-XXL,0
1887YKBLACK-3XL,34
1887YKBLACK-4XL,83
1887YKBLACK-5XL,28
1887YKBLACK-6XL,19
1887YKBLACK-7XL,23
1887YKBLACK-8XL,44
1887YKBLACK-L,20
1887YKBLACK-M,77
1887YKBLACK-S,4
1887YKBLACK-XL,26
1887YKBLACK-XS,7
1887YKBLACK-XXL,42
1888YKPURPLE-3XL,12
1888YKPURPLE-4XL,31
1888YKPURPLE-5XL,17
1888YKPURPLE-6XL,7
1888YKPURPLE-7XL,19
1888YKPURPLE-8XL,13
1888YKPURPLE-L,3
1888YKPURPLE-M,14
1888YKPURPLE-S,16
1888YKPURPLE-XL,1
1888YKPURPLE-XXL,6
1889YKWHITE-3XL,11
1889YKWHITE-4XL,0
1889YKWHITE-5XL,0
1889YKWHITE-L,2
1889YKWHITE-M,6
1889YKWHITE-S,3
1889YKWHITE-XL,0
1889YKWHITE-XS,0
1889YKWHITE-XXL,1
188YK83NAVY-L,13
188YK83NAVY-M,8
188YK83NAVY-S,25
188YK83NAVY-XL,24
188YK83NAVY-XS,18
188YK83NAVY-XXL,8
1890YKMULTI-L,204
1890YKMULTI-M,180
1890YKMULTI-S,65
1890YKMULTI-XL,139
1890YKMULTI-XS,20
1891YKWHITE-L,10
1891YKWHITE-M,13
1891YKWHITE-S,19
1891YKWHITE-XS,15
1892YKMULTI-3XL,14
1892YKMULTI-4XL,21
1892YKMULTI-5XL,3
1892YKMULTI-6XL,5
1892YKMULTI-7XL,25
1892YKMULTI-8XL,18
1892YKMULTI-M,0
1892YKMULTI-S,0
1892YKMULTI-XL,21
1892YKMULTI-XXL,9
1893YKBLUE-3XL,0
1893YKBLUE-4XL,3
1893YKBLUE-5XL,0
1893YKBLUE-6XL,0
1893YKBLUE-L,0
1893YKBLUE-M,0
1893YKBLUE-S,3
1893YKBLUE-XL,2
1893YKBLUE-XXL,1
1894YKGREEN-3XL,11
1894YKGREEN-4XL,8
1894YKGREEN-5XL,7
1894YKGREEN-L,11
1894YKGREEN-M,14
1894YKGREEN-S,10
1894YKGREEN-XL,3
1894YKGREEN-XXL,13
1895YKDGREY-3XL,25
1895YKDGREY-4XL,8
1895YKDGREY-5XL,11
1895YKDGREY-L,53
1895YKDGREY-M,44
1895YKDGREY-S,30
1895YKDGREY-XL,29
1895YKDGREY-XXL,4
1896YKBLUE-L,58
1896YKBLUE-M,53
1896YKBLUE-S,56
1896YKBLUE-XS,53
1897YKBLUE-3XL,43
1897YKBLUE-4XL,34
1897YKBLUE-5XL,28
1897YKBLUE-6XL,16
1897YKBLUE-7XL,13
1897YKBLUE-8XL,11
1897YKBLUE-M,1
1897YKBLUE-XL,12
1897YKBLUE-XXL,41
1898YKYELLOW-3XL,53
1898YKYELLOW-4XL,33
1898YKYELLOW-5XL,41
1898YKYELLOW-6XL,40
1898YKYELLOW-7XL,22
1898YKYELLOW-8XL,20
1898YKYELLOW-L,109
1898YKYELLOW-M,101
1898YKYELLOW-S,66
1898YKYELLOW-XL,152
1898YKYELLOW-XS,16
1898YKYELLOW-XXL,83
1899YKOFFWHITE-3XL,41
1899YKOFFWHITE-4XL,0
1899YKOFFWHITE-5XL,28
1899YKOFFWHITE-6XL,8
1899YKOFFWHITE-7XL,24
1899YKOFFWHITE-8XL,23
1899YKOFFWHITE-L,45
1899YKOFFWHITE-M,21
1899YKOFFWHITE-S,20
1899YKOFFWHITE-XL,63
1899YKOFFWHITE-XS,28
1899YKOFFWHITE-XXL,31
189YK214RED-3XL,0
189YK214RED-L,0
189YK214RED-M,0
189YK214RED-S,0
189YK214RED-XL,0
189YK214RED-XXL,0
1900YKYELLOW-3XL,56
1900YKYELLOW-4XL,54
1900YKYELLOW-5XL,48
1900YKYELLOW-6XL,0
1900YKYELLOW-L,41
1900YKYELLOW-M,42
1900YKYELLOW-S,23
1900YKYELLOW-XL,37
1900YKYELLOW-XS,16
1900YKYELLOW-XXL,68
1901YKBLUE-3XL,25
1901YKBLUE-4XL,2
1901YKBLUE-5XL,17
1901YKBLUE-L,5
1901YKBLUE-M,5
1901YKBLUE-S,12
1901YKBLUE-XL,12
1901YKBLUE-XS,0
1901YKBLUE-XXL,14
1902YKGREEN-3XL,28
1902YKGREEN-4XL,2
1902YKGREEN-5XL,1
1902YKGREEN-6XL,0
1902YKGREEN-L,6
1902YKGREEN-M,7
1902YKGREEN-S,15
1902YKGREEN-XL,16
1902YKGREEN-XS,15
1902YKGREEN-XXL,13
1903YKPISTAGREEN-3XL-4XL,3
1903YKPISTAGREEN-5XL-6XL,0
1903YKPISTAGREEN-7XL-8XL,2
1903YKPISTAGREEN-M-L,70
1903YKPISTAGREEN-XL-XXL,6
1903YKPISTAGREEN-XS-S,61
1904YKPINK-3XL-4XL,4
1904YKPINK-5XL-6XL,11
1904YKPINK-7XL-8XL,16
1904YKPINK-M-L,12
1904YKPINK-XL-XXL,17
1904YKPINK-XS-S,45
1905YKTEAL-3XL,22
1905YKTEAL-4XL,32
1905YKTEAL-5XL,0
1905YKTEAL-6XL,4
1905YKTEAL-7XL,0
1905YKTEAL-8XL,4
1905YKTEAL-L,58
1905YKTEAL-M,66
1905YKTEAL-S,49
1905YKTEAL-XL,37
1905YKTEAL-XS,18
1905YKTEAL-XXL,29
1906YKWINE-3XL,3
1906YKWINE-4XL,0
1906YKWINE-5XL,1
1906YKWINE-6XL,1
1906YKWINE-7XL,2
1906YKWINE-8XL,2
1906YKWINE-L,0
1906YKWINE-M,1
1906YKWINE-S,11
1906YKWINE-XL,1
1906YKWINE-XS,7
1906YKWINE-XXL,3
1907YKBEIGE-3XL,0
1907YKBEIGE-4XL,1
1907YKBEIGE-5XL,0
1907YKBEIGE-XL,0
1907YKBEIGE-XXL,4
1908YKMUAVE-3XL,9
1908YKMUAVE-4XL,0
1908YKMUAVE-5XL,0
1908YKMUAVE-L,5
1908YKMUAVE-XL,7
1908YKMUAVE-XXL,11
1909YKGREEN-3XL,13
1909YKGREEN-4XL,8
1909YKGREEN-5XL,1
1909YKGREEN-6XL,23
1909YKGREEN-7XL,46
1909YKGREEN-8XL,47
1909YKGREEN-L,64
1909YKGREEN-M,65
1909YKGREEN-S,42
1909YKGREEN-XL,55
1909YKGREEN-XS,19
1909YKGREEN-XXL,32
190YK214MEHROON-3XL,8
190YK214MEHROON-4XL,29
190YK214MEHROON-5XL,21
190YK214MEHROON-6XL,42
190YK214MEHROON-7XL,28
190YK214MEHROON-8XL,18
190YK214MEHROON-L,25
190YK214MEHROON-M,17
190YK214MEHROON-S,9
190YK214MEHROON-XL,11
190YK214MEHROON-XS,156
190YK214MEHROON-XXL,14
1911YKMULTI-3XL,1
1911YKMULTI-4XL,1
1911YKMULTI-5XL,1
1911YKMULTI-6XL,0
1911YKMULTI-7XL,0
1911YKMULTI-8XL,2
1911YKMULTI-L,2
1911YKMULTI-M,18
1911YKMULTI-S,48
1911YKMULTI-XL,2
1911YKMULTI-XS,42
1911YKMULTI-XXL,4
1912YKSKYBLUE-3XL-4XL,0
1912YKSKYBLUE-5XL-6XL,0
1912YKSKYBLUE-7XL-8XL,0
1912YKSKYBLUE-M-L,36
1912YKSKYBLUE-XL-XXL,7
1912YKSKYBLUE-XS-S,109
1913YKBEIGE-3XL,13
1913YKBEIGE-4XL,3
1913YKBEIGE-5XL,3
1913YKBEIGE-6XL,1
1913YKBEIGE-7XL,3
1913YKBEIGE-8XL,16
1913YKBEIGE-L,70
1913YKBEIGE-M,70
1913YKBEIGE-S,46
1913YKBEIGE-XL,53
1913YKBEIGE-XS,7
1913YKBEIGE-XXL,23
1914YKYELLOW-3XL,2
1914YKYELLOW-4XL,4
1914YKYELLOW-5XL,3
1914YKYELLOW-6XL,4
1914YKYELLOW-7XL,5
1914YKYELLOW-8XL,6
1914YKYELLOW-L,2
1914YKYELLOW-M,2
1914YKYELLOW-S,1
1914YKYELLOW-XL,0
1914YKYELLOW-XS,6
1914YKYELLOW-XXL,4
1915YKBLACK-4XL-5XL,0
1915YKBLACK-L-XL,1
1915YKBLACK-S-M,1
1915YKBLACK-XXL-3XL,0
1916YKRED-4XL-5XL,2
1916YKRED-L-XL,5
1916YKRED-S-M,39
1916YKRED-XXL-3XL,0
1917YKBLUE-4XL-5XL,2
1917YKBLUE-L-XL,8
1917YKBLUE-S-M,5
1917YKBLUE-XXL-3XL,0
1918YKYELLOW-4XL-5XL,0
1918YKYELLOW-L-XL,44
1918YKYELLOW-S-M,54
1918YKYELLOW-XXL-3XL,32
1919YKBLUE-3XL,7
1919YKBLUE-4XL,1
1919YKBLUE-5XL,0
1919YKBLUE-6XL,0
1919YKBLUE-L,1
1919YKBLUE-M,17
1919YKBLUE-S,8
1919YKBLUE-XL,7
1919YKBLUE-XXL,4
191YK214PEACH-5XL,0
191YK214PEACH-L,0
191YK214PEACH-M,0
191YK214PEACH-S,0
191YK214PEACH-XL,0
191YK214PEACH-XXL,0
1920YKYELLOW-3XL,2
1920YKYELLOW-4XL,0
1920YKYELLOW-5XL,0
1920YKYELLOW-L,13
1920YKYELLOW-M,14
1920YKYELLOW-S,10
1920YKYELLOW-XL,20
1920YKYELLOW-XXL,15
1921YKOFFWHITE-3XL,0
1921YKOFFWHITE-4XL,0
1921YKOFFWHITE-5XL,1
1921YKOFFWHITE-L,0
1921YKOFFWHITE-M,1
1921YKOFFWHITE-S,3
1921YKOFFWHITE-XL,1
1921YKOFFWHITE-XXL,3
1922YKBLUE-3XL,0
1922YKBLUE-4XL,0
1922YKBLUE-XL,0
1922YKBLUE-XXL,0
1923YKMAROON-3XL,0
1923YKMAROON-4XL,0
1923YKMAROON-5XL,0
1923YKMAROON-XL,3
1923YKMAROON-XXL,0
1924YKMULTI-3XL,0
1924YKMULTI-4XL,0
1924YKMULTI-5XL,0
1924YKMULTI-XL,1
1924YKMULTI-XXL,1
1925YKGREY-3XL,0
1925YKGREY-4XL,0
1925YKGREY-XL,5
1925YKGREY-XXL,5
1926YKRED-3XL,25
1926YKRED-4XL,26
1926YKRED-5XL,10
1926YKRED-L,37
1926YKRED-M,32
1926YKRED-S,5
1926YKRED-XL,31
1926YKRED-XS,10
1926YKRED-XXL,29
1927YKORANGE-3XL,1
1927YKORANGE-4XL,0
1927YKORANGE-5XL,0
1927YKORANGE-XL,0
1927YKORANGE-XXL,0
1928YKBLUE-3XL,17
1928YKBLUE-4XL,26
1928YKBLUE-5XL,5
1928YKBLUE-6XL,6
1928YKBLUE-7XL,3
1928YKBLUE-8XL,1
1928YKBLUE-L,20
1928YKBLUE-M,30
1928YKBLUE-S,27
1928YKBLUE-XL,10
1928YKBLUE-XS,19
1928YKBLUE-XXL,32
1929YKBLACK-L,0
1929YKBLACK-M,1
1929YKBLACK-S,1
1929YKBLACK-XL,3
1929YKBLACK-XXL,0
192YK251GREEN-3XL,10
192YK251GREEN-4XL,11
192YK251GREEN-5XL,13
192YK251GREEN-6XL,1
192YK251GREEN-7XL,20
192YK251GREEN-8XL,11
192YK251GREEN-L,13
192YK251GREEN-M,44
192YK251GREEN-S,24
192YK251GREEN-XL,50
192YK251GREEN-XS,5
192YK251GREEN-XXL,21
1930YKBLUE-3XL,2
1930YKBLUE-4XL,0
1930YKBLUE-5XL,0
1930YKBLUE-XL,8
1930YKBLUE-XXL,4
1931YKMULTI-L,4
1931YKMULTI-M,3
1931YKMULTI-S,13
1931YKMULTI-XL,0
1932YKBLACK-3XL,2
1932YKBLACK-4XL,4
1932YKBLACK-5XL,0
1932YKBLACK-L,4
1932YKBLACK-M,8
1932YKBLACK-S,1
1932YKBLACK-XL,0
1932YKBLACK-XXL,1
1934YKPINK-3XL,30
1934YKPINK-4XL,13
1934YKPINK-5XL,15
1934YKPINK-6XL,16
1934YKPINK-7XL,17
1934YKPINK-8XL,28
1934YKPINK-L,57
1934YKPINK-M,60
1934YKPINK-S,76
1934YKPINK-XL,50
1934YKPINK-XS,15
1934YKPINK-XXL,24
1935YKMULTI-L,0
1935YKMULTI-M,0
1935YKMULTI-S,0
1935YKMULTI-XL,0
1935YKMULTI-XS,4
1936YKOFFWHITE-3XL,95
1936YKOFFWHITE-4XL,60
1936YKOFFWHITE-5XL,73
1936YKOFFWHITE-6XL,46
1936YKOFFWHITE-7XL,40
1936YKOFFWHITE-8XL,40
1936YKOFFWHITE-L,28
1936YKOFFWHITE-M,33
1936YKOFFWHITE-S,27
1936YKOFFWHITE-XL,10
1936YKOFFWHITE-XS,2
1936YKOFFWHITE-XXL,56
1937YKPURPLE-3XL,18
1937YKPURPLE-4XL,7
1937YKPURPLE-5XL,32
